Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-02-12,0.0,486.30963134765625,0.0,488.75582660767503,485.59128089218916,486.49406987855394,0.0,56502300
2024-02-13,0.0,479.6116638183594,0.0,482.53353038052535,476.3500701317823,480.04849815534635,0.0,113099200
2024-02-14,0.0,483.97027587890625,0.0,484.4556342726816,479.92237384029255,482.24240118202295,0.0,68387800
2024-02-15,0.0,487.3094177246094,0.0,487.4938562363656,484.19339631478,484.66906756169146,0.0,61683000
2024-02-16,0.0,484.8827209472656,0.0,488.14431492487785,484.1449667563623,487.0085929456435,0.0,75532900
2024-02-20,0.0,482.2132568359375,0.0,483.8149335308038,479.9709035383399,483.14513661085397,0.0,71736700
2024-02-21,0.0,482.6500244140625,0.0,482.8053426352379,479.1069145137689,480.9124629140013,0.0,59293400
2024-02-22,0.0,492.6387023925781,0.0,493.59970240133447,488.2898811137423,489.25091074641995,0.0,76402500
2024-02-23,0.0,492.9784240722656,0.0,495.1916567031526,492.25038663284334,494.3568250348437,0.0,61321800
2024-02-26,0.0,491.1728515625,0.0,493.85203868692207,491.0466536727384,493.4152043952731,0.0,50386700
2024-02-27,0.0,492.0853576660156,0.0,492.30863314805396,489.9692025931845,491.86211180789684,0.0,48854500
2024-02-28,0.0,491.4350280761719,0.0,492.01743437576624,490.17307863790023,490.5322390639573,0.0,56506600
2024-02-29,0.0,493.20166015625,0.0,494.8130532117829,490.55162288856457,493.19197313484807,0.0,83924800
2024-03-01,0.0,497.83197021484375,0.0,498.2590878764062,493.6676174504883,494.07533144522296,0.0,76844800
2024-03-04,0.0,497.29815673828125,0.0,499.14254217920546,497.0069535759895,497.03610351614157,0.0,49799300
2024-03-05,0.0,492.3280944824219,0.0,495.7450362651965,490.1245782125844,495.2984852488147,0.0,72855600
2024-03-06,0.0,494.82281494140625,0.0,497.07488469099843,493.53177482463775,495.59937641592427,0.0,68382400
2024-03-07,0.0,499.7345886230469,0.0,500.78297909459656,494.88100583529064,498.1135085613306,0.0,58652100
2024-03-08,0.0,496.735107421875,0.0,503.04473579557066,496.1623881738849,500.36560770630734,0.0,86532500
2024-03-11,0.0,496.3080139160156,0.0,496.8904498381802,493.6094227797772,495.53145243574386,0.0,62557200
2024-03-12,0.0,501.64697265625,0.0,502.22937893995004,495.90028750048145,498.41446966211043,0.0,73114400
2024-03-13,0.0,500.8606872558594,0.0,502.1420404607562,499.424045441815,501.9673185575223,0.0,55104100
2024-03-14,0.0,499.87054443359375,0.0,501.9866995940405,496.8321966177629,501.831351753217,0.0,110171800
2024-03-15,0.0,496.43817138671875,1.595,498.2590766512578,494.7730966492492,496.80819459859333,0.0,107646300
2024-03-18,0.0,499.38848876953125,0.0,501.93966343615864,498.97953771699747,500.4985582011873,0.0,88893300
2024-03-19,0.0,502.1636657714844,0.0,502.44602683293346,497.69420694088996,498.6971800566581,0.0,60755300
2024-03-20,0.0,506.808349609375,0.0,506.9446864437559,501.5502289693654,502.22210687375775,0.0,69594600
2024-03-21,0.0,508.4831848144531,0.0,510.34298796408666,508.2007643189091,509.64192900671355,0.0,60256100
2024-03-22,0.0,507.51922607421875,0.0,508.88241615238655,507.2854803107173,508.3955498176283,0.0,79070800
2024-03-25,0.0,506.1170654296875,0.0,507.2660628859731,505.961234915521,506.14624650613894,0.0,48512100
2024-03-26,0.0,505.1822509765625,0.0,507.87950952715136,504.78304672651166,507.53866742888704,0.0,65463700
2024-03-27,0.0,509.427734375,0.0,509.46672172053235,505.8444050698442,508.00612262936903,0.0,82999800
2024-03-28,0.0,509.33038330078125,0.0,510.829910300913,509.04802220619024,509.46672014586477,0.0,96294900
2024-04-01,0.0,508.4441833496094,0.0,510.605900605306,507.2854391895369,510.07035956686866,0.0,62477500
2024-04-02,0.0,505.21148681640625,0.0,505.3477642225264,502.9134325371014,504.62721155274875,0.0,74230300
2024-04-03,0.0,505.7664794921875,0.0,507.266065898289,504.0721940901131,504.1208688391064,0.0,59155800
2024-04-04,0.0,499.5930480957031,0.0,510.10934946561747,499.2911933332161,509.76856679026787,0.0,96858100
2024-04-05,0.0,504.81219482421875,0.0,506.7694068986325,500.5083132867227,500.9465048519071,0.0,74546500
2024-04-08,0.0,505.0945739746094,0.0,506.51624504555883,504.28641866242464,505.5133313161047,0.0,48401800
2024-04-09,0.0,505.6788635253906,0.0,507.071294128757,500.839381191466,506.82786095826793,0.0,68049200
2024-04-10,0.0,500.61541748046875,0.0,502.60181066009386,498.6387711363,499.9922143304957,0.0,82652800
2024-04-11,0.0,504.39349365234375,0.0,505.8345989017068,498.62901322296943,502.13442685782303,0.0,70099000
2024-04-12,0.0,497.431396484375,0.0,502.2708495884285,495.7078704459787,500.8589251713878,0.0,92561100
2024-04-15,0.0,491.1994323730469,0.0,501.7644075343254,490.3522600316743,501.59888962975333,0.0,92101400
2024-04-16,0.0,490.3035888671875,0.0,493.19557596027215,489.018254666714,491.676555438244,0.0,73484000
2024-04-17,0.0,487.4018859863281,0.0,492.9229634124424,486.00945537176443,492.7574157801548,0.0,75910300
2024-04-18,0.0,486.39898681640625,0.0,490.8879103775737,485.4642116695209,488.79439084700124,0.0,74548100
2024-04-19,0.0,482.15350341796875,0.0,487.31427501412566,480.8876330360681,486.3210783246666,0.0,102212600
2024-04-22,0.0,486.5937194824219,0.0,489.18385210193054,482.41639776348796,484.7533503648902,0.0,67961000
2024-04-23,0.0,492.367919921875,0.0,492.7963646750655,486.4086807205422,488.5995792337359,0.0,64633600
2024-04-24,0.0,492.13427734375,0.0,494.0427852311199,489.9141678416356,493.2540640735244,0.0,55928100
2024-04-25,0.0,490.2646484375,0.0,491.02415872515365,484.42225246602163,486.0678630419317,0.0,69122400
2024-04-26,0.0,494.9093933105469,0.0,496.48683553540934,492.41663996726425,493.04956028124485,0.0,64306100
2024-04-29,0.0,496.662109375,0.0,497.33398732987405,493.9259228058318,496.6913201679961,0.0,46415400
2024-04-30,0.0,488.7943420410156,0.0,496.1752226900087,488.7943420410156,495.20149000874,0.0,77483600
2024-05-01,0.0,487.2071228027344,0.0,494.84118298455326,486.73972044696376,488.2100662136069,0.0,80242800
2024-05-02,0.0,491.7641906738281,0.0,492.60161619088024,486.4281251448712,490.90730120185356,0.0,62550200
2024-05-03,0.0,497.8597412109375,0.0,499.0866240599667,495.20144055878046,497.73315122045955,0.0,72756700
2024-05-06,0.0,503.0010986328125,0.0,503.0400265445959,499.8169737447077,500.2551653379584,0.0,47264700
2024-05-07,0.0,503.55615234375,0.0,504.9485829994704,502.8842743906612,503.9651034446084,0.0,52561300
2024-05-08,0.0,503.60479736328125,0.0,504.14033844049237,501.6086572944442,501.72550045922026,0.0,42047200
2024-05-09,0.0,506.5065002441406,0.0,506.54548758690595,503.13742328274043,503.78980752288453,0.0,43643700
2024-05-10,0.0,507.15899658203125,0.0,508.91170366265516,505.9418306327187,508.1034888313709,0.0,52233200
2024-05-13,0.0,507.22705078125,0.0,508.94082976185797,506.0878002167031,508.8337334335511,0.0,36716400
2024-05-14,0.0,509.5542907714844,0.0,510.0703976103099,506.88627278339663,507.42181386177714,0.0,57535900
2024-05-15,0.0,515.8641357421875,0.0,516.1562436643347,511.38492968552964,512.0178797101214,0.0,59504900
2024-05-16,0.0,514.802734375,0.0,517.558414507879,514.6566506998298,515.9614786446474,0.0,50244800
2024-05-17,0.0,515.5427856445312,0.0,515.6109540647997,513.4687302561026,514.9195824580145,0.0,59187600
2024-05-20,0.0,516.13671875,0.0,517.5973177042522,515.2700824401487,515.6595992673854,0.0,37764200
2024-05-21,0.0,517.402587890625,0.0,517.5584184029028,515.1727614260365,515.3772666864285,0.0,33437000
2024-05-22,0.0,515.9127197265625,0.0,517.4219932520712,513.7412557847823,516.7111875279095,0.0,48390000
2024-05-23,0.0,512.1444702148438,0.0,519.0676954201629,510.93699174891134,518.9605990872589,0.0,57211200
2024-05-24,0.0,515.532958984375,0.0,516.3411736344989,513.0402060562079,513.9846980938406,0.0,41291100
2024-05-28,0.0,515.8932495117188,0.0,516.5748741957514,513.2641596915468,516.3411878885217,0.0,36269600
2024-05-29,0.0,512.2807006835938,0.0,513.458938533357,511.5698948988185,511.87174962966077,0.0,45190300
2024-05-30,0.0,508.8824768066406,0.0,511.40447087133504,507.6361297457073,510.7423397089747,0.0,46377600
2024-05-31,0.0,513.5173950195312,0.0,513.6439850215788,504.7440541264526,509.8367164200918,0.0,90785800
2024-06-03,0.0,513.9361572265625,0.0,515.4065032558699,508.87273480704334,515.1241421408643,0.0,46835700
2024-06-04,0.0,514.5106201171875,0.0,515.2506664560023,511.17072418863216,512.631323194632,0.0,34632700
2024-06-05,0.0,520.625732421875,0.0,520.6452260973251,514.8417568472363,516.8282099211538,0.0,47610400
2024-06-06,0.0,520.6158447265625,0.0,521.3558910101924,518.6878732006264,520.927446289771,0.0,30808500
2024-06-07,0.0,519.9829711914062,0.0,522.787325920015,518.5515533208824,519.6421291117942,0.0,43224500
2024-06-10,0.0,521.5896606445312,0.0,521.9110090941606,518.5808597177815,519.1748224338155,0.0,35686100
2024-06-11,0.0,522.8457641601562,0.0,522.9041857425336,518.0744503489441,520.0414093421914,0.0,36383400
2024-06-12,0.0,527.1399536132812,0.0,529.8274655446977,526.1077992631506,527.4028804771598,0.0,63251300
2024-06-13,0.0,528.2013549804688,0.0,529.0582445758802,525.4164935113477,528.8829798084458,0.0,44760900
2024-06-14,0.0,528.5226440429688,0.0,528.5518251182958,525.6695550365463,526.6725282080745,0.0,40089900
2024-06-17,0.0,532.729248046875,0.0,534.1217383998099,527.3834639126114,527.8411492821357,0.0,55839500
2024-06-18,0.0,534.0825805664062,0.0,534.2091705580833,532.3688016931667,532.7874995764366,0.0,41376400
2024-06-20,0.0,532.6317749023438,0.0,535.669816103357,530.8595742964317,535.0076850141029,0.0,70328200
2024-06-21,0.0,531.917724609375,1.759,533.0313753907063,530.4621917432297,531.8102827682807,0.0,64338600
2024-06-24,0.0,530.188720703125,0.0,534.3013827585795,530.0715005630634,531.7419769944488,0.0,45528700
2024-06-25,0.0,532.2302856445312,0.0,532.5917242597523,529.8955424418219,531.4096852385123,0.0,37936200
2024-06-26,0.0,532.8945922851562,0.0,533.6076912884868,530.4719636310322,531.1166742934914,0.0,38550600
2024-06-27,0.0,533.7347412109375,0.0,534.311123211826,532.0154331135317,532.7578670304722,0.0,35041500
2024-06-28,0.0,531.6343994140625,0.0,537.5543137581463,530.3938098387125,534.5064116818106,0.0,76144500
2024-07-01,0.0,532.728515625,0.0,533.2560061424955,529.9737236752046,533.0117876323043,0.0,40297800
2024-07-02,0.0,536.3136596679688,0.0,536.3136596679688,531.0776287968915,531.1264605772033,0.0,40434800
2024-07-03,0.0,538.7069702148438,0.0,539.068408833479,535.9619565950238,536.0010100914286,0.0,32789900
2024-07-05,0.0,541.8134155273438,0.0,542.2139076372644,538.3747999305978,539.0097918869257,0.0,41488400
2024-07-08,0.0,542.4386596679688,0.0,543.3861988920726,541.3738407022457,542.5949332840256,0.0,36110500
2024-07-09,0.0,542.9662475585938,0.0,544.2947822161125,542.6731972111517,543.3960746093994,0.0,27289700
2024-07-10,0.0,548.3388671875,0.0,548.6807492045888,543.8941028470899,544.1871530936876,0.0,38701200
2024-07-11,0.0,543.6109008789062,0.0,549.3256503566656,542.9759684638211,548.4562180647349,0.0,53054200
2024-07-12,0.0,547.0396728515625,0.0,550.6345620898736,544.2653840243584,544.7342644743289,0.0,53084400
2024-07-15,0.0,548.5440673828125,0.0,551.7775178290722,546.6879829958002,549.0325043663784,0.0,40584300
2024-07-16,0.0,551.7969970703125,0.0,552.090047326324,549.1008154677004,549.8530274778409,0.0,36475300
2024-07-17,0.0,544.0602416992188,0.0,547.5476892504238,543.7378565645935,545.8772131422685,0.0,57119000
2024-07-18,0.0,539.879150390625,0.0,546.580551242634,537.7007404833427,545.593898977862,0.0,56270400
2024-07-19,0.0,536.2940673828125,0.0,541.2663824595259,535.2390267295067,539.644738170822,0.0,65509100
2024-07-22,0.0,541.8233032226562,0.0,542.4289604616175,538.277245078338,540.211436930268,0.0,43346700
2024-07-23,0.0,540.9732666015625,0.0,543.8647752379528,540.4848296428585,541.7156406949248,0.0,34439600
2024-07-24,0.0,528.7135009765625,0.0,536.4698829953903,527.7952370228695,536.1670544374522,0.0,74515300
2024-07-25,0.0,525.958740234375,0.0,534.7994982405838,525.0209792890996,528.8307523766035,0.0,61158300
2024-07-26,0.0,531.8493041992188,0.0,534.5357078065754,528.9675138593225,529.7392825093052,0.0,53763800
2024-07-29,0.0,532.1619873046875,0.0,534.3990077101311,530.1691258203317,533.3928583100442,0.0,39515800
2024-07-30,0.0,529.4656982421875,0.0,534.6822315404584,526.0661958644091,533.6271909452782,0.0,46853600
2024-07-31,0.0,538.0718994140625,0.0,540.6996925359946,534.9166158614872,536.284203519186,0.0,65663400
2024-08-01,0.0,530.4524536132812,0.0,542.0381669821182,526.9552273833177,539.7913683115238,0.0,76428700
2024-08-02,0.0,520.5762939453125,0.0,524.571676102486,516.3756871144337,523.3603616135271,0.0,82789100
2024-08-05,0.0,505.41510009765625,0.0,511.4717311244644,498.4695101090915,499.80785259777787,0.0,146267400
2024-08-06,0.0,510.0747985839844,0.0,517.4990173620844,505.89374911647377,507.2125052074326,0.0,84826300
2024-08-07,0.0,506.6654968261719,0.0,519.2965314666948,506.0696179320819,516.2486294067602,0.0,70698300
2024-08-08,0.0,518.3782348632812,0.0,519.0033889369354,509.77197692780607,511.79405372836936,0.0,63276600
2024-08-09,0.0,520.6641235351562,0.0,522.1489912653111,516.3365783728381,517.5576710131196,0.0,45619600
2024-08-12,0.0,520.9376831054688,0.0,523.3407552909962,518.6713279832952,521.8559471668351,0.0,42542100
2024-08-13,0.0,529.5048217773438,0.0,529.7393216479126,523.878076980635,524.1222955084382,0.0,52333100
2024-08-14,0.0,531.1752319335938,0.0,532.3572709257232,527.6291745808618,530.2960214933445,0.0,42446900
2024-08-15,0.0,540.2797241210938,0.0,540.5629961238054,536.1866195717042,536.7922766972661,0.0,60846800
2024-08-16,0.0,541.4910888671875,0.0,542.1846909540823,538.5116347380534,538.6679083622046,0.0,44430700
2024-08-19,0.0,546.6685180664062,0.0,546.6685180664062,541.0514918139045,541.901367537868,0.0,39121800
2024-08-20,0.0,545.779541015625,0.0,547.8700657821756,544.4412283435015,546.2191462607274,0.0,33732300
2024-08-21,0.0,547.6551513671875,0.0,549.1106842316043,541.9013486274712,546.8248322343893,0.0,41514600
2024-08-22,0.0,543.3568725585938,0.0,550.1559376249218,542.1455582382872,549.5502804647684,0.0,56121500
2024-08-23,0.0,549.1303100585938,0.0,550.0681307743154,544.4022125993778,546.5904609360616,0.0,50639400
2024-08-26,0.0,547.8211669921875,0.0,550.8690092024209,546.1214157161334,550.1559102385648,0.0,35788600
2024-08-27,0.0,548.5734252929688,0.0,549.0618623501647,545.4083627021253,546.5512887213379,0.0,32693900
2024-08-28,0.0,545.3887939453125,0.0,548.661357929549,542.204174863817,548.2315309438809,0.0,41066000
2024-08-29,0.0,545.4376220703125,0.0,550.644377643334,544.2946960843145,547.352316743397,0.0,38715200
2024-08-30,0.0,550.6444702148438,0.0,551.1524639045385,544.2557340828612,547.8017923810901,0.0,62700100
2024-09-03,0.0,539.3126831054688,0.0,547.8407751289367,536.8021094517958,547.5086116923438,0.0,60600100
2024-09-04,0.0,538.2088012695312,0.0,541.6083040829072,536.7532683896355,537.4761456891545,0.0,47224900
2024-09-05,0.0,536.8997192382812,0.0,540.9928237930679,534.4477558926965,538.1501466111926,0.0,44264300
2024-09-06,0.0,527.8637084960938,0.0,538.8437645502386,526.9650009606123,537.2221796738046,0.0,68493800
2024-09-09,0.0,533.773681640625,0.0,535.043665505135,530.1299607989381,532.0544335310877,0.0,40445800
2024-09-10,0.0,536.0987548828125,0.0,536.450474898389,530.8138918516801,535.678706144088,0.0,36394600
